grouping name	table name	column name	Entity Name	Entity-Attribute Name	Entity-Attribute Definition	Key Field	Data Type	source database	source table	source column	notes
fmtv_eng	fm_eng_data	min_horiz_erp	FM Eng Data	Min Horiz Erp	Minimum Effective Radiated Power in the Horizontal Plane	FALSE	float	FORM	n/a	n/a	computed
fmtv_eng	fm_eng_data	ant_input_pwr	FM Engineering Data	Antenna Input Power	"The input power, in dBk, of the antenna."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	fm_eng_data	antenna_id	FM Engineering Data	Antenna Make/Model ID	Identifies a specific antenna make and model	TRUE	int	FK	ant_make	antenna_id	Used to reference
fmtv_eng	fm_eng_data	ant_max_pwr_gain	FM Engineering Data	Antenna Maximum Power Gain	"The maximum amount of power gain, in dB, associated with the antenna."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	fm_eng_data	num_sections	FM Engineering Data	Antenna Number of Sections	Antenna Number of Sections	FALSE	int	FORM	n/a	n/a	
fmtv_eng	fm_eng_data	ant_polarization	FM Engineering Data	Antenna Polarization	Indicates the polarization properties of the proposed antenna:  horizontally polarized; circularly polarized; elliptically polarized.	FALSE	char(1)	FORM	n/a	n/a	code_table lookup
fmtv_eng	fm_eng_data	ant_rotation	FM Engineering Data	Antenna Rotation	"The rotation, in whole degrees, associated with an FX off the shelf directional antenna"	FALSE	float	mm	fmfxeng	rotate	had to change datatype
fmtv_eng	fm_eng_data	antenna_type	FM Engineering Data	Antenna Type	"The type of the antenna in use:  Directional ""off the shelf""; Directional Composite (multiple antennas); Non-Directional"	FALSE	char(1)	BAPS	"authorization_fm,fx"	flag_directional	code_table lookup value
fmtv_eng	fm_eng_data	application_id	FM Engineering Data	Application ID Number	Uniquely identifies an application.	TRUE	int	FK/PK	application	application_id	This will actually be the primary key of this table when we do the key structures (since we can't do a foreign key off another foreign key…)
fmtv_eng	fm_eng_data	asrn	FM Engineering Data	ASRN	Unique ASRN number assigned to a registered tower	FALSE	int	BAPS	authorization_general	asrn	Future; populated from Gettysburg system?  Why is there no way to match up Gettysburg info to ours?
fmtv_eng	fm_eng_data	asrn_na_ind	FM Engineering Data	ASRN Number Not Applicable Indicator	ASRN Number Not Applicable Indicator	FALSE	ind	FORM	n/a	n/a	
fmtv_eng	fm_eng_data	biased_lat	FM Engineering Data	Biased Lat	Digital Latitude: Calculated value; (latitude degrees +90) + (lat_min/60) + (lat_sec/3600).  Used for indexing.  Eliminates negative values	FALSE	float	mm	fmfxeng	biased_lat	
fmtv_eng	fm_eng_data	biased_long	FM Engineering Data	Biased Long	"Digital Longitude, Calculated value:  (degrees+180) + (minutes/60) + (seconds/3600).  Used for indexing.  Eliminates negative values"	FALSE	float	mm	fmfxeng	biased_lon	
fmtv_eng	fm_eng_data	border_code	FM Engineering Data	Border Code	Indicates whether the coordinates are sufficiently close to an international border that an agreement w/ a foreign country is applicable.	FALSE	char(1)	mm	fmfxeng	border	code_table lookup
fmtv_eng	fm_eng_data	border_dist	FM Engineering Data	Border Distance	"The distance to the nearest point on the international border, in Km.  If the coordinates are not in a border area, this is left blank."	FALSE	float	mm	fmfxeng	border_dist	A calculated field within fmup
fmtv_eng	fm_eng_data	last_update_date	FM Engineering Data	Date last updated	The date this record was last updated.	FALSE	datetime	NEW			
fmtv_eng	fm_eng_data	docket_num	FM Engineering Data	Docket Number	The docket number of a hearing or rulemaking associated with this record.	FALSE	varchar(20)	mm	fmfxeng	docket	
fmtv_eng	fm_eng_data	fm_dom_status	FM Engineering Data	Domestic Status	The domestic status of the record	FALSE	varchar(6)	mm	fmfxeng	status	code table lookup.  Different status than AM eng.
fmtv_eng	fm_eng_data	effective_erp	FM Engineering Data	Effective ERP	Effective ERP	FALSE	float	FORM	n/a	n/a	
fmtv_eng	fm_eng_data	elev_amsl	FM Engineering Data	Elevation of Site Above Mean Sea Level	"Elevation, in meters, of site above mean sea level"	FALSE	float	FORM	n/a	n/a	new from form.
fmtv_eng	fm_eng_data	eng_record_type	FM Engineering Data	Engineering Record type	Flag indicating the type of Engineering record this is. A: Archive C: Current	FALSE	char(1)	NEW	n/a	n/a	code_table lookup.
fmtv_eng	fm_eng_data	max_horiz_erp	FM Engineering Data	ERP (Horizontal Max)	"The maximum effective radiated power, measured in kilowatts"	FALSE	float	"BAPS,mm"	"authorization_fm/fx, 
fmfxeng"	"power_max_erp_kw,
herpmax"	
fmtv_eng	fm_eng_data	horiz_erp	FM Engineering Data	ERP (Horizontal Polarization)	"The effective radiated power in the horizontal plane for a horizontally polarized antenna, measured in kilowatts"	FALSE	float	"BAPS,mm"	"authorization_fm/fx, 
fmfxeng"	"power_erp_kw, 
herp"	 Also in forms
fmtv_eng	fm_eng_data	max_vert_erp	FM Engineering Data	ERP (Vertical Max)	"The maximum effective radiated power with beam tilt for a vertically polarized antenna, measured in kilowatts"	FALSE	float	"BAPS,mm"	"authorization_fm/fx, 
fmfxeng"	"power_max_erp_vert_kw,
verpmax"	
fmtv_eng	fm_eng_data	vert_erp	FM Engineering Data	ERP (Vertical Polarization)	"The effective radiated power for a vertically polarized antenna, measured in kilowatts."	FALSE	float	"BAPS,mm"	"authorization_fm/fx, 
fmfxeng"	"power_erp_vert_kw,
verp"	Only used in case of beam_tilt.  Also in forms.
fmtv_eng	fm_eng_data	horiz_bt_erp	FM Engineering Data	ERP Beam Tilt (Horizontal)	"The maximum ERP, in kW, in the plane of the tilted beam, horizontal polarization."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	fm_eng_data	vert_bt_erp	FM Engineering Data	ERP Beam Tilt (Vertical)	"The maximum ERP, in kW, in the plane of the tilted beam, vertical polarization."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	fm_eng_data	erp_w	FM Engineering Data	ERP Watts	 Effective radiated power in Watts.	FALSE	int	FORM	n/a	n/a	New for the 319 form
fmtv_eng	fm_eng_data	facility_id	FM Engineering Data	Facility ID	Uniquely identifies a facility.	TRUE	int	FK	facility	facility_id	
fmtv_eng	fm_eng_data	gain_area	FM Engineering Data	Gain Area	"The gain area, in square miles, resulting from the proposed changes for the 60 dBu contour."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	fm_eng_data	haat_horiz_calc_ind	FM Engineering Data	HAAT (Horizontal) Calculated Indicator	"Indicates whether the HAAT (horizontal) field has been calculated or not, Y/N (actually 'Y' or NULL)"	FALSE	char(1)	NEW	n/a	n/a	Set by engineering program when run to calculate the HAAT (horizontal) field
fmtv_eng	fm_eng_data	rcamsl_horiz_mtr	FM Engineering Data	"Height above Mean Sea Level, Horizontal"	"The height of the radiation center above mean sea level, measured in meters"	FALSE	float	"BAPS,mm"	"authorization_fm/fx,
fmfxeng"	"hgt_rcamsl_mtr,
hrcamsl"	"was RCAMSL horiz (KW).  In all four services (FM,FX,TV,TX)"
fmtv_eng	fm_eng_data	rcamsl_vert_mtr	FM Engineering Data	"Height above Mean Sea Level, Vertical"	"The height of the radiation center above mean sea level for a vertically polarized antenna, measured in meters"	FALSE	float	"BAPS,mm"	"authorization_fm/fx,
fmfxeng"	"hgt_rcamsl_vert_mtr,
vrcamsl"	was Radiation Center HAAT (vert).  FM and FX
fmtv_eng	fm_eng_data	lat_deg	FM Engineering Data	Latitude Degrees	"Reference Point, latitude degrees"	FALSE	int	"BAPS,mm"	"authorization_general,
fmfxeng"	"lat_deg,
latdeg"	
fmtv_eng	fm_eng_data	lat_dir	FM Engineering Data	Latitude Direction	The direction for the latitude: N for North latitude and S for South.	FALSE	char(1)	"BAPS,mm"	"authorization_general,
fmfxeng"	"latitude_dir,
lat"	code_table lookup
fmtv_eng	fm_eng_data	lat_min	FM Engineering Data	Latitude Minutes	"Reference Point, latitude minutes"	FALSE	int	"BAPS,mm"	"authorization_general,
fmfxeng"	"lat_min,
latmin"	
fmtv_eng	fm_eng_data	lat_sec	FM Engineering Data	Latitude Seconds	"Reference Point, latitude seconds"	FALSE	float	"BAPS,mm"	"authorization_general,
fmfxeng"	"lat_sec,
latsec"	
fmtv_eng	fm_eng_data	lic_ant_make	FM Engineering Data	License Antenna Make	The make of an antenna (from a license form)	FALSE	varchar(3)	mm	fmdatable	make	Backfilled after original data conversion from authorization info since field created afterward.  Stored here to avoid unecessary row in ant_make table.
fmtv_eng	fm_eng_data	lic_ant_model_num	FM Engineering Data	License Antenna Model Number	The model number of an antenna (from a license form)	FALSE	varchar(60)	mm	fmdatable	model	Backfilled after original data conversion from authorization info since field created afterward.  Stored here to avoid unecessary row in ant_make table.
fmtv_eng	fm_eng_data	lon_deg	FM Engineering Data	Longitude Degrees	"Reference point, longitude Degrees"	FALSE	int	"BAPS,mm"	"authorization_general,
fmfxeng"	"lon_deg,
londeg"	
fmtv_eng	fm_eng_data	lon_dir	FM Engineering Data	Longitude Direction	The direction for the longitude: E for East or W for West..	FALSE	char(1)	"BAPS,mm"	"authorization_general,
fmfxeng"	"longitude_dir,
lon"	code_table lookup
fmtv_eng	fm_eng_data	lon_min	FM Engineering Data	Longitude Minutes	"Reference point, longitude minutes"	FALSE	int	"BAPS,mm"	"authorization_general,
fmfxeng"	"lon_min,
lonmin"	
fmtv_eng	fm_eng_data	lon_sec	FM Engineering Data	Longitude Seconds	"Reference point, longitude seconds"	FALSE	float	"BAPS,mm"	"authorization_general,
fmfxeng"	"lon_sec,
lonsec"	
fmtv_eng	fm_eng_data	loss_area	FM Engineering Data	Loss Area	"The loss area, in square kilometers, resulting from the proposed changes for the 60 dBu contour."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	fm_eng_data	mainkey	FM Engineering Data	MainKey	Mainkey was the PK of mm; needed to link up records post conversion	FALSE	varchar(16)	mm	fmfxeng	mainkey	Can be deleted upon conversion
fmtv_eng	fm_eng_data	market_group_num	FM Engineering Data	Market Group Number	The market group for an auction application.	FALSE	varchar(7)	WIRELESS	n/a	n/a	
fmtv_eng	fm_eng_data	max_haat	FM Engineering Data	Maximum Height above Average Terrain	"The maximum HAAT in any direction, based on the higher of the horizontally polarized or vertially polarized RCAMSL, in meters.  This will  be blank if both the horizontal and vertical RCAMSL's are blank, or if the coordinates are in an area where we do no"	FALSE	float	mm	fmfxeng	maxhaat	Calculated field in fmup
fmtv_eng	fm_eng_data	hag_overall_mtr	FM Engineering Data	Overall Height Above Ground	"The height, in meters, of the overall antenna structure above ground."	FALSE	float	BAPS	authorization_general	hgt_ag_overall_mtr	"was Elevation to top of structure.  This is the height that appears on the authorization, but which is never used in engineering tables."
fmtv_eng	fm_eng_data	haat_horiz_rc_mtr	FM Engineering Data	Radiation Center Height Above Average Terrain (Horizontal)	"The horizontal height, in meters, of the radiation center above average terrain."	FALSE	float	"BAPS,mm"	"authorization_fm, fx,
fmfxeng"	"hgt_aat_mtr,
hhaat"	
fmtv_eng	fm_eng_data	haat_vert_rc_mtr	FM Engineering Data	Radiation Center Height Above Average Terrain (Vertical)	"The radiation center above ground of the vertically polarized antenna, in meters."	FALSE	float	"BAPS,mm"	"authorization_fm,
fmfxeng"	"hgt_aat_vert_mtr,
vhaat"	FM only.
fmtv_eng	fm_eng_data	hag_horiz_rc_mtr	FM Engineering Data	Radiation Center Height Above Ground (Horizontal)	"The radiation center above ground of the horizontally polarized antenna, in meters."	FALSE	float	"BAPS,mm"	"authorization_general,
fmfxeng"	"hgt_ag_mtr,
hrcagl"	
fmtv_eng	fm_eng_data	hag_vert_rc_mtr	FM Engineering Data	Radiation Center Height Above Ground (Vertical)	"The vertical height, in meters, of the radiation center above the ground."	FALSE	float	"BAPS,mm"	"authorization_fm, fx,
fmfxeng"	"hgt_ag_vert_mtr,
vrcagl"	FM only
fmtv_eng	fm_eng_data	asd_service	FM Engineering Data	Service	"The type of record, or the type of service represented by this record.  FA,FM,FS,FX,FR,FB"	FALSE	char(2)	mm	fmfxeng	serv	code_table lookup.
fmtv_eng	fm_eng_data	spacing	FM Engineering Data	Spacing between sections (wavelegnth)	Spacing between sections (wavelegnth)	FALSE	float	FORM	n/a	n/a	
fmtv_eng	fm_eng_data	station_channel	FM Engineering Data	Station Channel	Station Channel	FALSE	int	FORM			
fmtv_eng	fm_eng_data	station_class	FM Engineering Data	Station Class	"The class of an FM station based on power and antenna height as per FCC rules.  For FM: A, B1, B, C3, C2, C1, C"	FALSE	varchar(2)	"BAPS,mm"	"authorization_fm,
fmfxeng"	"station_class,
class"	Also in forms.  Code Table loookup
fmtv_eng	fm_eng_data	trans_power_output_w	FM Engineering Data	Trans Power Output  Watts	Trans power output in Watts	FALSE	int	FORM	n/a	n/a	New for the 319 form
fmtv_eng	fm_eng_data	power_output_vis_kw	FM Engineering Data	Transmitter Output (Kilowatts)	Visual transmitter output power in kilowatts	FALSE	float	BAPS	"authorization_fm, fx"	power_output_vis_kw	"In all four services (fm,fx,tv,tx)"
fmtv_eng	fm_eng_data	trans_power_output	FM Engineering Data	Transmitter Power Output	Transmitter power output	FALSE	float	FORM	n/a	n/a	field to be deleted; seems to be same as one above
facility	frn_history	application_id	Frn History	Application ID Number	A system-generated incremental number uniquely identifying each application	TRUE	int	NEW	n/a	n/a	
facility	frn_history	date_inserted	Frn History	Date Inserted	The date this record was inserted.	FALSE	datetime				
facility	frn_history	facility_id	Frn History	Facility ID	Uniquely identifies a facility	TRUE	int	FK	facility	facility_id	
facility	frn_history	frn	Frn History	FCC Registration Number	FCC Registration Number	FALSE	varchar(10)				
facility	frn_history	frn_history_id	Frn History	Frn History ID	Uniquely identifies a frn history record	TRUE	int	NEW	n/a	n/a	Arbitrary unique id; needed to put record_change data in.
facility	frn_history	valid_ind	Frn History	Validate Frn Indicator	Indicates if the validate frn is Y or not N.	FALSE	char(1)		n/a	n/a	
application	gen_app_indicators	application_id	General Application Indicators	Application ID Number	Uniquely identifies an application	TRUE	int	FK	application	application_id	
application	gen_app_indicators	last_change_date	General Application Indicators	Date last updated	The date this record was last updated.	FALSE	datetime				From record_change - not an actual field in this table.
application	gen_app_indicators	edu_comm_flg	General Application Indicators	Educational/Commercial flag	"Indicates whether this is an educational or commercial operation. For FM Allotments, 'E' indicates the channel is reserved for educational/non-commercial use."	FALSE	char(1)	mm	tvtxeng	educ	code table lookup value
application	if_notification	analog_erp	Informal Filings Notification	Analog Effective Radiated Power	Effective Radiated Power - Analog (watts)	FALSE	 float	FORM	n/a	n/a	
